arxiv_id,start_time,end_time,duration_sec,size_before_mb,size_after_mb,output_size_mb,max_ram_mb,avg_ram_mb,status
2412.17021,2025-11-14T16:21:01.688385,2025-11-14T16:21:09.727497,8.039,0.858,0.57,0.57,178.391,178.383,success
2412.17023,2025-11-14T16:21:01.690058,2025-11-14T16:21:10.732013,9.042,3.222,0.128,0.128,178.391,178.384,success
2412.17025,2025-11-14T16:21:01.692222,2025-11-14T16:21:11.637507,9.945,0.766,0.035,0.035,178.445,178.386,success
2412.17024,2025-11-14T16:21:01.690519,2025-11-14T16:21:12.944162,11.254,0.189,0.178,0.178,178.445,178.393,success
2412.17022,2025-11-14T16:21:01.689758,2025-11-14T16:21:13.553135,11.863,14.433,0.111,0.111,178.445,178.395,success
2412.17026,2025-11-14T16:21:09.735425,2025-11-14T16:21:19.184687,9.449,1.101,0.035,0.035,178.445,178.435,success
2412.17028,2025-11-14T16:21:11.645369,2025-11-14T16:21:20.594431,8.949,1.905,0.038,0.038,178.445,178.445,success
2412.17029,2025-11-14T16:21:12.949667,2025-11-14T16:21:23.402954,10.453,5.345,0.142,0.142,178.449,178.446,success
2412.17027,2025-11-14T16:21:10.738864,2025-11-14T16:21:27.016872,16.278,3.105,1.12,1.12,178.449,178.444,success
2412.17030,2025-11-14T16:21:13.558466,2025-11-14T16:21:30.533725,16.975,0.486,0.486,0.486,178.523,178.451,success
2412.17031,2025-11-14T16:21:19.190303,2025-11-14T16:21:34.098201,14.908,17.365,0.355,0.355,178.695,178.49,success
2412.17033,2025-11-14T16:21:23.411272,2025-11-14T16:21:34.989047,11.578,0.423,0.423,0.423,178.695,178.522,success
2412.17034,2025-11-14T16:21:27.022693,2025-11-14T16:21:38.719227,11.697,14.176,0.183,0.183,178.742,178.605,success
2412.17035,2025-11-14T16:21:30.545198,2025-11-14T16:21:39.399125,8.854,27.282,0.324,0.324,178.742,178.674,success
2412.17036,2025-11-14T16:21:34.105015,2025-11-14T16:21:41.934188,7.829,0.063,0.06,0.06,178.812,178.725,success
2412.17032,2025-11-14T16:21:20.600713,2025-11-14T16:21:42.111196,21.51,55.52,0.795,0.795,178.812,178.581,success
2412.17037,2025-11-14T16:21:34.995349,2025-11-14T16:21:43.131218,8.136,1.686,0.04,0.04,178.812,178.74,success
2412.17039,2025-11-14T16:21:39.404900,2025-11-14T16:21:48.635481,9.231,2.548,0.457,0.457,178.812,178.794,success
2412.17041,2025-11-14T16:21:42.118322,2025-11-14T16:21:55.074064,12.956,9.093,0.541,0.541,179.227,178.97,success
2412.17038,2025-11-14T16:21:38.724329,2025-11-14T16:21:55.102504,16.378,16.236,0.597,0.597,179.227,178.924,success
2412.17040,2025-11-14T16:21:41.976924,2025-11-14T16:21:57.345846,15.369,22.241,0.108,0.108,179.227,179.005,success
2412.17043,2025-11-14T16:21:48.642332,2025-11-14T16:21:58.410249,9.768,9.212,0.102,0.102,179.227,179.163,success
2412.17042,2025-11-14T16:21:43.138263,2025-11-14T16:22:01.142816,18.005,56.853,0.104,0.104,179.227,179.065,success
2412.17045,2025-11-14T16:21:55.109679,2025-11-14T16:22:02.530556,7.421,0.576,0.027,0.027,179.227,179.227,success
2412.17044,2025-11-14T16:21:55.079773,2025-11-14T16:22:04.534260,9.454,2.552,0.181,0.181,179.227,179.227,success
2412.17046,2025-11-14T16:21:57.353374,2025-11-14T16:22:07.406117,10.053,24.919,0.062,0.062,179.23,179.227,success
2412.17048,2025-11-14T16:22:01.151503,2025-11-14T16:22:11.017188,9.866,1.133,0.129,0.129,179.234,179.229,success
2412.17047,2025-11-14T16:21:58.417721,2025-11-14T16:22:12.978276,14.561,1.782,0.281,0.281,179.234,179.229,success
2412.17049,2025-11-14T16:22:02.538092,2025-11-14T16:22:14.584827,12.047,0.0,0.0,0.0,179.234,179.231,no_tex
2412.17050,2025-11-14T16:22:04.540424,2025-11-14T16:22:16.691676,12.151,0.486,0.259,0.259,179.234,179.232,success
2412.17051,2025-11-14T16:22:07.417294,2025-11-14T16:22:18.456998,11.04,38.475,0.233,0.233,179.812,179.246,success
2412.17054,2025-11-14T16:22:14.591766,2025-11-14T16:22:24.498251,9.906,0.133,0.091,0.091,179.816,179.6,success
2412.17053,2025-11-14T16:22:12.985193,2025-11-14T16:22:25.234268,12.249,13.77,0.104,0.104,179.816,179.564,success
2412.17055,2025-11-14T16:22:16.698440,2025-11-14T16:22:25.929828,9.231,0.238,0.147,0.147,179.816,179.718,success
2412.17056,2025-11-14T16:22:18.464048,2025-11-14T16:22:29.547206,11.083,1.884,0.215,0.215,179.816,179.816,success
2412.17052,2025-11-14T16:22:11.023273,2025-11-14T16:22:33.361401,22.338,36.139,1.125,1.125,179.816,179.627,success
2412.17057,2025-11-14T16:22:24.530185,2025-11-14T16:22:33.461497,8.931,0.101,0.096,0.096,179.816,179.816,success
2412.17058,2025-11-14T16:22:25.240615,2025-11-14T16:22:34.564513,9.324,0.835,0.091,0.091,179.816,179.816,success
2412.17059,2025-11-14T16:22:25.935510,2025-11-14T16:22:34.966857,9.031,0.221,0.098,0.098,179.816,179.816,success
2412.17060,2025-11-14T16:22:29.558514,2025-11-14T16:22:38.937124,9.379,0.027,0.027,0.027,179.816,179.816,success
2412.17065,2025-11-14T16:22:38.943218,2025-11-14T16:22:49.727359,10.784,0.379,0.246,0.246,179.848,179.831,success
2412.17062,2025-11-14T16:22:33.468450,2025-11-14T16:22:49.880508,16.412,58.581,0.183,0.183,179.848,179.826,success
2412.17061,2025-11-14T16:22:33.370840,2025-11-14T16:22:50.194714,16.824,95.28,92.803,92.803,179.848,179.827,success
2412.17064,2025-11-14T16:22:34.971791,2025-11-14T16:22:51.910638,16.939,18.707,0.242,0.242,179.848,179.83,success
2412.17066,2025-11-14T16:22:49.764470,2025-11-14T16:22:56.632403,6.868,1.229,0.014,0.014,179.848,179.848,success
2412.17063,2025-11-14T16:22:34.579545,2025-11-14T16:22:57.636509,23.057,58.587,0.792,0.792,179.848,179.834,success
2412.17067,2025-11-14T16:22:49.893550,2025-11-14T16:22:58.138058,8.245,1.15,0.148,0.148,179.848,179.847,success
2412.17068,2025-11-14T16:22:50.199601,2025-11-14T16:22:59.946287,9.747,1.773,0.082,0.082,179.848,179.846,success
2412.17069,2025-11-14T16:22:51.919693,2025-11-14T16:23:00.548934,8.629,0.591,0.049,0.049,179.848,179.845,success
2412.17070,2025-11-14T16:22:56.643174,2025-11-14T16:23:02.660823,6.018,0.855,0.81,0.81,179.848,179.838,success
2412.17071,2025-11-14T16:23:04.671463,2025-11-14T16:23:12.426318,7.755,0.067,0.067,0.067,179.852,179.842,success
2412.17074,2025-11-14T16:23:04.673686,2025-11-14T16:23:13.924469,9.251,0.064,0.064,0.064,179.852,179.844,success
2412.17072,2025-11-14T16:23:04.671918,2025-11-14T16:23:14.030732,9.359,5.268,0.224,0.224,179.852,179.844,success
2412.17075,2025-11-14T16:23:04.674742,2025-11-14T16:23:14.426403,9.752,0.051,0.023,0.023,179.852,179.845,success
2412.17073,2025-11-14T16:23:04.672676,2025-11-14T16:23:15.467494,10.795,4.232,0.177,0.177,179.852,179.845,success
2412.17076,2025-11-14T16:23:12.431799,2025-11-14T16:23:23.519618,11.088,6.679,0.051,0.051,179.852,179.851,success
2412.17077,2025-11-14T16:23:13.935050,2025-11-14T16:23:23.823215,9.888,4.247,0.028,0.028,179.852,179.851,success
2412.17079,2025-11-14T16:23:14.436664,2025-11-14T16:23:24.424218,9.988,0.064,0.06,0.06,179.852,179.851,success
2412.17078,2025-11-14T16:23:14.037329,2025-11-14T16:23:26.431734,12.394,0.239,0.094,0.094,179.852,179.851,success
2412.17082,2025-11-14T16:23:23.831158,2025-11-14T16:23:33.002110,9.171,0.809,0.185,0.185,179.852,179.852,success
2412.17081,2025-11-14T16:23:23.534290,2025-11-14T16:23:33.202535,9.668,9.653,0.113,0.113,179.852,179.852,success
2412.17080,2025-11-14T16:23:15.472931,2025-11-14T16:23:34.871993,19.399,0.67,0.453,0.453,179.852,179.852,success
2412.17083,2025-11-14T16:23:24.432425,2025-11-14T16:23:41.328223,16.896,6.823,0.351,0.351,179.852,179.852,success
2412.17085,2025-11-14T16:23:33.010856,2025-11-14T16:23:41.539768,8.529,0.797,0.401,0.401,179.852,179.852,success
2412.17086,2025-11-14T16:23:33.210869,2025-11-14T16:23:42.946597,9.736,5.183,0.043,0.043,179.852,179.851,success
2412.17087,2025-11-14T16:23:34.878320,2025-11-14T16:23:44.721744,9.843,3.535,0.176,0.176,179.852,179.852,success
2412.17084,2025-11-14T16:23:26.438131,2025-11-14T16:23:44.739380,18.301,28.603,0.239,0.239,179.852,179.852,success
2412.17088,2025-11-14T16:23:41.354550,2025-11-14T16:23:50.504482,9.15,0.972,0.096,0.096,179.852,179.852,success
2412.17089,2025-11-14T16:23:41.546273,2025-11-14T16:23:50.905639,9.359,0.066,0.061,0.061,179.852,179.852,success
2412.17092,2025-11-14T16:23:44.748272,2025-11-14T16:23:55.701807,10.954,4.703,0.075,0.075,179.852,179.852,success
2412.17091,2025-11-14T16:23:44.726709,2025-11-14T16:23:59.023623,14.297,1.371,0.385,0.385,179.852,179.852,success
2412.17093,2025-11-14T16:23:50.510409,2025-11-14T16:24:00.052023,9.542,2.258,0.146,0.146,179.852,179.852,success
2412.17094,2025-11-14T16:23:50.912239,2025-11-14T16:24:04.105066,13.193,7.228,0.226,0.226,179.852,179.852,success
2412.17095,2025-11-14T16:23:55.710397,2025-11-14T16:24:04.405148,8.695,0.046,0.046,0.046,179.852,179.852,success
2412.17090,2025-11-14T16:23:42.951846,2025-11-14T16:24:07.414297,24.462,39.981,2.055,2.055,179.852,179.852,success
2412.17097,2025-11-14T16:24:00.058278,2025-11-14T16:24:09.926341,9.868,0.026,0.026,0.026,179.852,179.852,success
2412.17099,2025-11-14T16:24:04.417247,2025-11-14T16:24:13.548593,9.131,0.098,0.088,0.088,179.852,179.852,success
2412.17096,2025-11-14T16:23:59.028759,2025-11-14T16:24:13.658794,14.63,25.957,0.193,0.193,179.852,179.851,success
2412.17100,2025-11-14T16:24:07.420890,2025-11-14T16:24:18.766675,11.346,19.132,0.052,0.052,179.852,179.852,success
2412.17101,2025-11-14T16:24:09.931625,2025-11-14T16:24:20.705213,10.774,6.785,0.302,0.302,179.852,179.852,success
2412.17098,2025-11-14T16:24:04.127584,2025-11-14T16:24:21.296588,17.169,54.938,0.124,0.124,179.852,179.852,success
2412.17102,2025-11-14T16:24:13.564338,2025-11-14T16:24:23.031390,9.467,6.445,0.245,0.245,179.852,179.852,success
2412.17103,2025-11-14T16:24:13.664887,2025-11-14T16:24:23.935721,10.271,0.266,0.202,0.202,179.852,179.852,success
2412.17104,2025-11-14T16:24:18.775032,2025-11-14T16:24:27.021610,8.247,0.788,0.056,0.056,179.852,179.852,success
2412.17106,2025-11-14T16:24:21.303842,2025-11-14T16:24:31.139025,9.835,2.073,0.109,0.109,179.852,179.852,success
2412.17108,2025-11-14T16:24:23.941939,2025-11-14T16:24:33.998480,10.057,0.374,0.059,0.059,179.852,179.852,success
2412.17105,2025-11-14T16:24:20.717567,2025-11-14T16:24:35.001388,14.284,1.237,0.066,0.066,179.852,179.852,success
2412.17109,2025-11-14T16:24:27.028251,2025-11-14T16:24:37.673388,10.645,4.002,0.07,0.07,179.852,179.852,success
2412.17107,2025-11-14T16:24:23.037792,2025-11-14T16:24:38.915499,15.878,2.227,0.525,0.525,179.852,179.852,success
2412.17111,2025-11-14T16:24:34.005756,2025-11-14T16:24:44.545329,10.54,9.024,0.04,0.04,179.852,179.852,success
2412.17110,2025-11-14T16:24:31.145234,2025-11-14T16:24:44.945396,13.8,23.931,0.338,0.338,179.852,179.852,success
2412.17112,2025-11-14T16:24:35.007596,2025-11-14T16:24:45.951289,10.944,0.068,0.065,0.065,179.852,179.851,success
2412.17113,2025-11-14T16:24:37.678417,2025-11-14T16:24:47.756614,10.078,0.265,0.088,0.088,179.852,179.852,success
2412.17114,2025-11-14T16:24:38.920345,2025-11-14T16:24:52.894366,13.974,0.161,0.161,0.161,179.875,179.856,success
2412.17116,2025-11-14T16:24:44.951178,2025-11-14T16:24:54.800009,9.849,1.622,0.133,0.133,179.875,179.863,success
2412.17118,2025-11-14T16:24:47.762892,2025-11-14T16:24:58.219894,10.457,1.959,0.154,0.154,179.875,179.87,success
2412.17117,2025-11-14T16:24:45.959260,2025-11-14T16:24:58.621283,12.662,3.704,0.258,0.258,179.875,179.868,success
2412.17115,2025-11-14T16:24:44.559281,2025-11-14T16:24:59.218888,14.66,1.806,0.736,0.736,179.875,179.866,success
2412.17120,2025-11-14T16:24:54.806162,2025-11-14T16:25:02.639153,7.833,5.899,0.172,0.172,179.875,179.869,success
2412.17119,2025-11-14T16:24:52.900022,2025-11-14T16:25:03.642193,10.742,2.543,0.788,0.788,179.875,179.869,success
2412.17122,2025-11-14T16:25:05.652590,2025-11-14T16:25:13.790566,8.138,0.577,0.521,0.521,179.875,179.867,success
2412.17121,2025-11-14T16:25:05.652169,2025-11-14T16:25:13.990852,8.339,0.407,0.066,0.066,179.875,179.867,success
2412.17124,2025-11-14T16:25:05.655620,2025-11-14T16:25:14.392081,8.736,0.182,0.082,0.082,179.875,179.868,success
2412.17125,2025-11-14T16:25:05.656540,2025-11-14T16:25:15.305027,9.648,3.272,0.092,0.092,179.875,179.869,success
2412.17123,2025-11-14T16:25:05.655289,2025-11-14T16:25:18.946499,13.291,2.963,0.371,0.371,179.875,179.87,success
2412.17126,2025-11-14T16:25:13.797840,2025-11-14T16:25:22.854490,9.057,0.116,0.066,0.066,179.875,179.875,success
2412.17128,2025-11-14T16:25:14.398311,2025-11-14T16:25:25.074562,10.676,0.836,0.66,0.66,179.875,179.875,success
2412.17127,2025-11-14T16:25:13.997175,2025-11-14T16:25:25.978152,11.981,1.619,0.439,0.439,179.875,179.875,success
2412.17129,2025-11-14T16:25:15.311510,2025-11-14T16:25:26.982625,11.671,0.938,0.066,0.066,179.875,179.875,success
2412.17130,2025-11-14T16:25:18.952032,2025-11-14T16:25:28.988416,10.036,0.988,0.077,0.077,179.875,179.875,success
2412.17131,2025-11-14T16:25:22.861158,2025-11-14T16:25:35.398503,12.537,0.313,0.082,0.082,179.875,179.875,success
2412.17132,2025-11-14T16:25:25.080938,2025-11-14T16:25:35.912066,10.831,9.456,0.168,0.168,179.875,179.875,success
2412.17134,2025-11-14T16:25:26.989300,2025-11-14T16:25:36.913738,9.924,0.045,0.036,0.036,179.875,179.875,success
2412.17133,2025-11-14T16:25:25.983773,2025-11-14T16:25:37.015143,11.031,6.824,0.118,0.118,179.875,179.875,success
2412.17135,2025-11-14T16:25:29.020101,2025-11-14T16:25:38.974872,9.955,4.249,0.526,0.526,179.875,179.875,success
2412.17136,2025-11-14T16:25:35.407177,2025-11-14T16:25:47.469010,12.062,0.778,0.275,0.275,179.875,179.875,success
2412.17137,2025-11-14T16:25:35.918367,2025-11-14T16:25:48.271970,12.354,6.394,0.257,0.257,179.875,179.875,success
2412.17138,2025-11-14T16:25:36.942078,2025-11-14T16:25:48.687701,11.746,0.88,0.202,0.202,179.875,179.875,success
2412.17139,2025-11-14T16:25:37.022422,2025-11-14T16:25:49.477304,12.455,26.752,0.046,0.046,179.875,179.875,success
2412.17140,2025-11-14T16:25:38.981259,2025-11-14T16:25:49.590571,10.609,4.839,0.034,0.034,179.875,179.875,success
2412.17142,2025-11-14T16:25:48.279324,2025-11-14T16:25:58.217398,9.938,6.927,0.261,0.261,181.469,180.503,success
2412.17145,2025-11-14T16:25:49.597789,2025-11-14T16:25:59.027172,9.429,0.0,0.0,0.0,181.469,180.672,no_tex
2412.17143,2025-11-14T16:25:48.694827,2025-11-14T16:26:03.057156,14.362,6.761,0.66,0.66,181.469,180.845,success
2412.17141,2025-11-14T16:25:47.481147,2025-11-14T16:26:04.559287,17.078,38.852,0.868,0.868,181.469,180.831,success
2412.17146,2025-11-14T16:25:58.224169,2025-11-14T16:26:05.665913,7.442,2.419,0.05,0.05,181.469,181.469,success
2412.17147,2025-11-14T16:25:59.032550,2025-11-14T16:26:07.193021,8.16,13.009,0.183,0.183,181.469,181.469,success
2412.17148,2025-11-14T16:26:03.064672,2025-11-14T16:26:10.412196,7.348,0.034,0.034,0.034,181.469,181.469,success
2412.17149,2025-11-14T16:26:04.592845,2025-11-14T16:26:13.128404,8.536,5.572,0.049,0.049,181.469,181.469,success
2412.17150,2025-11-14T16:26:05.671536,2025-11-14T16:26:14.232387,8.561,1.837,0.045,0.045,181.469,181.469,success
2412.17144,2025-11-14T16:25:49.492886,2025-11-14T16:26:17.343157,27.85,106.994,0.238,0.238,181.469,181.193,success
2412.17151,2025-11-14T16:26:07.201180,2025-11-14T16:26:19.973376,12.772,7.34,0.177,0.177,181.469,181.469,success
2412.17152,2025-11-14T16:26:10.438714,2025-11-14T16:26:21.186045,10.747,3.649,0.356,0.356,181.469,181.469,success
2412.17154,2025-11-14T16:26:14.238133,2025-11-14T16:26:25.808682,11.571,6.406,0.421,0.421,181.473,181.47,success
2412.17155,2025-11-14T16:26:17.356699,2025-11-14T16:26:31.209204,13.853,0.0,0.0,0.0,181.48,181.474,no_tex
2412.17156,2025-11-14T16:26:19.981611,2025-11-14T16:26:31.726954,11.745,2.938,0.073,0.073,181.48,181.475,success
2412.17153,2025-11-14T16:26:13.133729,2025-11-14T16:26:31.822018,18.688,39.429,0.264,0.264,181.48,181.473,success
2412.17157,2025-11-14T16:26:21.191627,2025-11-14T16:26:31.939834,10.748,0.17,0.17,0.17,181.48,181.476,success
2412.17158,2025-11-14T16:26:25.821628,2025-11-14T16:26:34.969220,9.148,0.204,0.138,0.138,181.48,181.48,success
2412.17159,2025-11-14T16:26:31.214961,2025-11-14T16:26:40.592348,9.377,1.806,0.276,0.276,181.48,181.48,success
2412.17162,2025-11-14T16:26:31.946435,2025-11-14T16:26:42.431437,10.485,5.323,0.149,0.149,181.48,181.48,success
2412.17160,2025-11-14T16:26:31.745455,2025-11-14T16:26:42.439890,10.694,0.0,0.0,0.0,181.48,181.48,no_tex
2412.17161,2025-11-14T16:26:31.828404,2025-11-14T16:26:43.451560,11.623,0.512,0.079,0.079,181.48,181.48,success
2412.17163,2025-11-14T16:26:34.975453,2025-11-14T16:26:47.616643,12.641,33.946,0.152,0.152,181.48,181.48,success
2412.17164,2025-11-14T16:26:40.597408,2025-11-14T16:26:50.428348,9.831,0.123,0.09,0.09,181.48,181.48,success
2412.17165,2025-11-14T16:26:42.446960,2025-11-14T16:26:51.501365,9.054,0.567,0.138,0.138,181.48,181.48,success
2412.17166,2025-11-14T16:26:42.450587,2025-11-14T16:26:51.903089,9.453,0.022,0.022,0.022,181.48,181.48,success
2412.17167,2025-11-14T16:26:43.458629,2025-11-14T16:26:55.418071,11.959,0.084,0.084,0.084,181.48,181.479,success
2412.17168,2025-11-14T16:26:47.623630,2025-11-14T16:26:57.960114,10.336,0.899,0.482,0.482,181.48,181.477,success
2412.17169,2025-11-14T16:26:50.435471,2025-11-14T16:27:00.687847,10.252,4.716,0.147,0.147,181.48,181.474,success
2412.17170,2025-11-14T16:26:51.507616,2025-11-14T16:27:00.935400,9.428,19.802,0.175,0.175,181.48,181.473,success
2412.17171,2025-11-14T16:27:02.945271,2025-11-14T16:27:10.872578,7.927,1.202,0.093,0.093,181.48,181.472,success
2412.17173,2025-11-14T16:27:02.946381,2025-11-14T16:27:12.177550,9.231,5.942,0.128,0.128,181.48,181.474,success
2412.17175,2025-11-14T16:27:02.947908,2025-11-14T16:27:13.381810,10.434,6.658,0.116,0.116,181.48,181.475,success
2412.17172,2025-11-14T16:27:02.946026,2025-11-14T16:27:16.090482,13.144,26.174,0.144,0.144,181.48,181.476,success
2412.17174,2025-11-14T16:27:02.947274,2025-11-14T16:27:16.190296,13.243,1.031,0.434,0.434,181.48,181.476,success
2412.17176,2025-11-14T16:27:10.878643,2025-11-14T16:27:20.216265,9.338,2.25,0.132,0.132,181.48,181.48,success
2412.17177,2025-11-14T16:27:12.184576,2025-11-14T16:27:21.769541,9.585,0.0,0.0,0.0,181.48,181.48,no_tex
2412.17178,2025-11-14T16:27:13.388362,2025-11-14T16:27:23.095878,9.708,0.36,0.23,0.23,181.48,181.48,success
2412.17179,2025-11-14T16:27:16.097072,2025-11-14T16:27:26.332454,10.235,4.507,0.108,0.108,181.512,181.484,success
2412.17180,2025-11-14T16:27:16.198160,2025-11-14T16:27:26.741669,10.544,0.0,0.0,0.0,181.512,181.485,no_tex
2412.17181,2025-11-14T16:27:20.223872,2025-11-14T16:27:29.651861,9.428,0.239,0.231,0.231,181.512,181.495,success
2412.17182,2025-11-14T16:27:21.781547,2025-11-14T16:27:31.359185,9.578,0.454,0.065,0.065,181.512,181.501,success
2412.17184,2025-11-14T16:27:26.341297,2025-11-14T16:27:35.776552,9.435,4.073,0.183,0.183,181.512,181.512,success
2412.17183,2025-11-14T16:27:23.101329,2025-11-14T16:27:36.379791,13.278,8.409,0.155,0.155,181.512,181.507,success
2412.17185,2025-11-14T16:27:26.748581,2025-11-14T16:27:37.984878,11.236,10.107,0.434,0.434,181.512,181.512,success
2412.17186,2025-11-14T16:27:29.657712,2025-11-14T16:27:42.304825,12.647,0.0,0.0,0.0,181.512,181.512,no_tex
2412.17188,2025-11-14T16:27:35.785075,2025-11-14T16:27:44.249067,8.464,2.582,0.098,0.098,181.512,181.512,success
2412.17187,2025-11-14T16:27:31.366831,2025-11-14T16:27:45.704420,14.338,0.159,0.159,0.159,181.512,181.512,success
2412.17190,2025-11-14T16:27:38.016308,2025-11-14T16:27:47.870365,9.854,1.96,0.11,0.11,181.512,181.512,success
2412.17189,2025-11-14T16:27:36.389898,2025-11-14T16:27:51.468467,15.079,3.836,0.454,0.454,181.512,181.512,success
2412.17191,2025-11-14T16:27:42.311051,2025-11-14T16:27:52.267152,9.956,0.16,0.16,0.16,181.512,181.512,success
2412.17192,2025-11-14T16:27:44.255834,2025-11-14T16:27:54.388144,10.132,0.0,0.0,0.0,181.512,181.512,no_tex
2412.17193,2025-11-14T16:27:45.709850,2025-11-14T16:27:55.786344,10.076,0.058,0.055,0.055,181.512,181.512,success
2412.17194,2025-11-14T16:27:47.875324,2025-11-14T16:27:57.912796,10.037,0.0,0.0,0.0,181.516,181.512,no_tex
2412.17197,2025-11-14T16:27:54.395548,2025-11-14T16:28:03.655695,9.26,0.086,0.033,0.033,181.516,181.514,success
2412.17196,2025-11-14T16:27:52.273583,2025-11-14T16:28:04.219516,11.946,0.397,0.196,0.196,181.516,181.514,success
2412.17198,2025-11-14T16:27:55.795234,2025-11-14T16:28:05.353731,9.558,0.327,0.055,0.055,181.516,181.515,success
2412.17199,2025-11-14T16:27:57.920090,2025-11-14T16:28:06.670717,8.751,0.134,0.131,0.131,181.566,181.518,success
2412.17200,2025-11-14T16:28:03.661969,2025-11-14T16:28:14.419503,10.758,0.99,0.213,0.213,181.707,181.569,success
